API,Well_Name,Well_Number,Operator_Number,Operator_Name,Daily_Report_Date_Start,Daily_Report_Date_End,Report_Date,Volume_BPD,Pressure_PSI,Latitude,Longitude,DirArea,Directive_Status
3500322540,DIAMONDBACK SWD 2710,1-5,20357,SANDRIDGE EXPLORATION & PRODUCTION LLC,2014-11-23,2020-03-29,2014-12-12,20708,255,36.854298,-98.28995,OWRA,NOT IN GRANITE
3500322540,DIAMONDBACK SWD 2710,1-5,20357,SANDRIDGE EXPLORATION & PRODUCTION LLC,2014-11-23,2020-03-29,2014-12-13,29607,255,36.854298,-98.28995,OWRA,NOT IN GRANITE
3500322540,DIAMONDBACK SWD 2710,1-5,20357,SANDRIDGE EXPLORATION & PRODUCTION LLC,2014-11-23,2020-03-29,2014-12-14,29540,155,36.854298,-98.28995,OWRA,NOT IN GRANITE
3500322540,DIAMONDBACK SWD 2710,1-5,20357,SANDRIDGE EXPLORATION & PRODUCTION LLC,2014-11-23,2020-03-29,2014-12-15,31774,125,36.854298,-98.28995,OWRA,NOT IN GRANITE
3500322540,DIAMONDBACK SWD 2710,1-5,20357,SANDRIDGE EXPLORATION & PRODUCTION LLC,2014-11-23,2020-03-29,2014-12-16,29840,250,36.854298,-98.28995,OWRA,NOT IN GRANITE
3500322540,DIAMONDBACK SWD 2710,1-5,20357,SANDRIDGE EXPLORATION & PRODUCTION LLC,2014-11-23,2020-03-29,2014-12-17,29935,250,36.854298,-98.28995,OWRA,NOT IN GRANITE
3500322540,DIAMONDBACK SWD 2710,1-5,20357,SANDRIDGE EXPLORATION & PRODUCTION LLC,2014-11-23,2020-03-29,2014-12-19,31267,240,36.854298,-98.28995,OWRA,NOT IN GRANITE
3500322540,DIAMONDBACK SWD 2710,1-5,20357,SANDRIDGE EXPLORATION & PRODUCTION LLC,2014-11-23,2020-03-29,2014-12-20,26641,136,36.854298,-98.28995,OWRA,NOT IN GRANITE
3500322540,DIAMONDBACK SWD 2710,1-5,20357,SANDRIDGE EXPLORATION & PRODUCTION LLC,2014-11-23,2020-03-29,2014-12-21,28104,224,36.854298,-98.28995,OWRA,NOT IN GRANITE
3500322540,DIAMONDBACK SWD 2710,1-5,20357,SANDRIDGE EXPLORATION & PRODUCTION LLC,2014-11-23,2020-03-29,2014-12-22,26443,129,36.854298,-98.28995,OWRA,NOT IN GRANITE
3500322540,DIAMONDBACK SWD 2710,1-5,20357,SANDRIDGE EXPLORATION & PRODUCTION LLC,2014-11-23,2020-03-29,2014-12-23,28690,255,36.854298,-98.28995,OWRA,NOT IN GRANITE
3500322540,DIAMONDBACK SWD 2710,1-5,20357,SANDRIDGE EXPLORATION & PRODUCTION LLC,2014-11-23,2020-03-29,2014-12-24,28538,257,36.854298,-98.28995,OWRA,NOT IN GRANITE
3500322540,DIAMONDBACK SWD 2710,1-5,20357,SANDRIDGE EXPLORATION & PRODUCTION LLC,2014-11-23,2020-03-29,2014-12-25,35143,215,36.854298,-98.28995,OWRA,NOT IN GRANITE
3500322540,DIAMONDBACK SWD 2710,1-5,20357,SANDRIDGE EXPLORATION & PRODUCTION LLC,2014-11-23,2020-03-29,2014-12-26,17200,50,36.854298,-98.28995,OWRA,NOT IN GRANITE
3500322540,DIAMONDBACK SWD 2710,1-5,20357,SANDRIDGE EXPLORATION & PRODUCTION LLC,2014-11-23,2020-03-29,2014-12-27,26024,50,36.854298,-98.28995,OWRA,NOT IN GRANITE
3500322540,DIAMONDBACK SWD 2710,1-5,20357,SANDRIDGE EXPLORATION & PRODUCTION LLC,2014-11-23,2020-03-29,2014-12-28,26238,130,36.854298,-98.28995,OWRA,NOT IN GRANITE
3500322540,DIAMONDBACK SWD 2710,1-5,20357,SANDRIDGE EXPLORATION & PRODUCTION LLC,2014-11-23,2020-03-29,2014-12-29,27086,245,36.854298,-98.28995,OWRA,NOT IN GRANITE
3500322540,DIAMONDBACK SWD 2710,1-5,20357,SANDRIDGE EXPLORATION & PRODUCTION LLC,2014-11-23,2020-03-29,2014-12-30,27501,232,36.854298,-98.28995,OWRA,NOT IN GRANITE
3500322540,DIAMONDBACK SWD 2710,1-5,20357,SANDRIDGE EXPLORATION & PRODUCTION LLC,2014-11-23,2020-03-29,2014-12-31,26978,144,36.854298,-98.28995,OWRA,NOT IN GRANITE
3500322623,PHIN SWD 2811,1-11,20357,SANDRIDGE EXPLORATION & PRODUCTION LLC,2014-11-23,2020-03-29,2014-11-28,14062,351,36.91412,-98.35258,OWRA,PLUGGED BACK
3500322623,PHIN SWD 2811,1-11,20357,SANDRIDGE EXPLORATION & PRODUCTION LLC,2014-11-23,2020-03-29,2014-12-02,13143,302,36.91412,-98.35258,OWRA,PLUGGED BACK
3500322623,PHIN SWD 2811,1-11,20357,SANDRIDGE EXPLORATION & PRODUCTION LLC,2014-11-23,2020-03-29,2014-12-03,15012,300,36.91412,-98.35258,OWRA,PLUGGED BACK
3500322623,PHIN SWD 2811,1-11,20357,SANDRIDGE EXPLORATION & PRODUCTION LLC,2014-11-23,2020-03-29,2014-12-06,11849,290,36.91412,-98.35258,OWRA,PLUGGED BACK
3500322623,PHIN SWD 2811,1-11,20357,SANDRIDGE EXPLORATION & PRODUCTION LLC,2014-11-23,2020-03-29,2014-12-07,13749,289,36.91412,-98.35258,OWRA,PLUGGED BACK
3500322623,PHIN SWD 2811,1-11,20357,SANDRIDGE EXPLORATION & PRODUCTION LLC,2014-11-23,2020-03-29,2014-12-08,16353,298,36.91412,-98.35258,OWRA,PLUGGED BACK
3500322623,PHIN SWD 2811,1-11,20357,SANDRIDGE EXPLORATION & PRODUCTION LLC,2014-11-23,2020-03-29,2014-12-09,10970,295,36.91412,-98.35258,OWRA,PLUGGED BACK
3500322623,PHIN SWD 2811,1-11,20357,SANDRIDGE EXPLORATION & PRODUCTION LLC,2014-11-23,2020-03-29,2014-12-10,18756,286,36.91412,-98.35258,OWRA,PLUGGED BACK
3500322623,PHIN SWD 2811,1-11,20357,SANDRIDGE EXPLORATION & PRODUCTION LLC,2014-11-23,2020-03-29,2014-12-11,18154,290,36.91412,-98.35258,OWRA,PLUGGED BACK
3500322623,PHIN SWD 2811,1-11,20357,SANDRIDGE EXPLORATION & PRODUCTION LLC,2014-11-23,2020-03-29,2014-12-12,13350,80,36.91412,-98.35258,OWRA,PLUGGED BACK
3500322623,PHIN SWD 2811,1-11,20357,SANDRIDGE EXPLORATION & PRODUCTION LLC,2014-11-23,2020-03-29,2014-12-13,15831,245,36.91412,-98.35258,OWRA,PLUGGED BACK
3500322623,PHIN SWD 2811,1-11,20357,SANDRIDGE EXPLORATION & PRODUCTION LLC,2014-11-23,2020-03-29,2014-12-14,21447,351,36.91412,-98.35258,OWRA,PLUGGED BACK
3500322623,PHIN SWD 2811,1-11,20357,SANDRIDGE EXPLORATION & PRODUCTION LLC,2014-11-23,2020-03-29,2014-12-15,13607,315,36.91412,-98.35258,OWRA,PLUGGED BACK
3500322623,PHIN SWD 2811,1-11,20357,SANDRIDGE EXPLORATION & PRODUCTION LLC,2014-11-23,2020-03-29,2014-12-16,17885,135,36.91412,-98.35258,OWRA,PLUGGED BACK
3500322623,PHIN SWD 2811,1-11,20357,SANDRIDGE EXPLORATION & PRODUCTION LLC,2014-11-23,2020-03-29,2014-12-17,14513,145,36.91412,-98.35258,OWRA,PLUGGED BACK
3500322623,PHIN SWD 2811,1-11,20357,SANDRIDGE EXPLORATION & PRODUCTION LLC,2014-11-23,2020-03-29,2014-12-18,17371,48,36.91412,-98.35258,OWRA,PLUGGED BACK
3500322623,PHIN SWD 2811,1-11,20357,SANDRIDGE EXPLORATION & PRODUCTION LLC,2014-11-23,2020-03-29,2014-12-19,17823,342,36.91412,-98.35258,OWRA,PLUGGED BACK
3500322623,PHIN SWD 2811,1-11,20357,SANDRIDGE EXPLORATION & PRODUCTION LLC,2014-11-23,2020-03-29,2014-12-21,21907,327,36.91412,-98.35258,OWRA,PLUGGED BACK
3500322623,PHIN SWD 2811,1-11,20357,SANDRIDGE EXPLORATION & PRODUCTION LLC,2014-11-23,2020-03-29,2014-12-22,16120,344,36.91412,-98.35258,OWRA,PLUGGED BACK
3500322623,PHIN SWD 2811,1-11,20357,SANDRIDGE EXPLORATION & PRODUCTION LLC,2014-11-23,2020-03-29,2014-12-23,25294,345,36.91412,-98.35258,OWRA,PLUGGED BACK
3500322623,PHIN SWD 2811,1-11,20357,SANDRIDGE EXPLORATION & PRODUCTION LLC,2014-11-23,2020-03-29,2014-12-24,19002,345,36.91412,-98.35258,OWRA,PLUGGED BACK
3500322623,PHIN SWD 2811,1-11,20357,SANDRIDGE EXPLORATION & PRODUCTION LLC,2014-11-23,2020-03-29,2014-12-25,19436,344,36.91412,-98.35258,OWRA,PLUGGED BACK
3500322623,PHIN SWD 2811,1-11,20357,SANDRIDGE EXPLORATION & PRODUCTION LLC,2014-11-23,2020-03-29,2014-12-27,18605,344,36.91412,-98.35258,OWRA,PLUGGED BACK
3500322623,PHIN SWD 2811,1-11,20357,SANDRIDGE EXPLORATION & PRODUCTION LLC,2014-11-23,2020-03-29,2014-12-28,19767,341,36.91412,-98.35258,OWRA,PLUGGED BACK
3500322623,PHIN SWD 2811,1-11,20357,SANDRIDGE EXPLORATION & PRODUCTION LLC,2014-11-23,2020-03-29,2014-12-29,17755,87,36.91412,-98.35258,OWRA,PLUGGED BACK
3500322623,PHIN SWD 2811,1-11,20357,SANDRIDGE EXPLORATION & PRODUCTION LLC,2014-11-23,2020-03-29,2014-12-30,20634,348,36.91412,-98.35258,OWRA,PLUGGED BACK
3500322623,PHIN SWD 2811,1-11,20357,SANDRIDGE EXPLORATION & PRODUCTION LLC,2014-11-23,2020-03-29,2014-12-31,14713,200,36.91412,-98.35258,OWRA,PLUGGED BACK
3500322737,DIAMONDBACK SWD 2710,2-5,20357,SANDRIDGE EXPLORATION & PRODUCTION LLC,2014-11-23,2020-03-29,2014-11-28,22994,170,36.85391,-98.28993,OWRA,NOT IN GRANITE
3500322737,DIAMONDBACK SWD 2710,2-5,20357,SANDRIDGE EXPLORATION & PRODUCTION LLC,2014-11-23,2020-03-29,2014-11-29,23832,175,36.85391,-98.28993,OWRA,NOT IN GRANITE
3500322737,DIAMONDBACK SWD 2710,2-5,20357,SANDRIDGE EXPLORATION & PRODUCTION LLC,2014-11-23,2020-03-29,2014-11-30,23353,180,36.85391,-98.28993,OWRA,NOT IN GRANITE
3500322737,DIAMONDBACK SWD 2710,2-5,20357,SANDRIDGE EXPLORATION & PRODUCTION LLC,2014-11-23,2020-03-29,2014-12-01,23572,110,36.85391,-98.28993,OWRA,NOT IN GRANITE
3500322737,DIAMONDBACK SWD 2710,2-5,20357,SANDRIDGE EXPLORATION & PRODUCTION LLC,2014-11-23,2020-03-29,2014-12-02,27113,95,36.85391,-98.28993,OWRA,NOT IN GRANITE
3500322737,DIAMONDBACK SWD 2710,2-5,20357,SANDRIDGE EXPLORATION & PRODUCTION LLC,2014-11-23,2020-03-29,2014-12-03,19202,108,36.85391,-98.28993,OWRA,NOT IN GRANITE
3500322737,DIAMONDBACK SWD 2710,2-5,20357,SANDRIDGE EXPLORATION & PRODUCTION LLC,2014-11-23,2020-03-29,2014-12-04,24038,98,36.85391,-98.28993,OWRA,NOT IN GRANITE
3500322737,DIAMONDBACK SWD 2710,2-5,20357,SANDRIDGE EXPLORATION & PRODUCTION LLC,2014-11-23,2020-03-29,2014-12-05,25226,185,36.85391,-98.28993,OWRA,NOT IN GRANITE
3500322737,DIAMONDBACK SWD 2710,2-5,20357,SANDRIDGE EXPLORATION & PRODUCTION LLC,2014-11-23,2020-03-29,2014-12-06,17374,210,36.85391,-98.28993,OWRA,NOT IN GRANITE
3500322737,DIAMONDBACK SWD 2710,2-5,20357,SANDRIDGE EXPLORATION & PRODUCTION LLC,2014-11-23,2020-03-29,2014-12-07,23589,177,36.85391,-98.28993,OWRA,NOT IN GRANITE
3500322737,DIAMONDBACK SWD 2710,2-5,20357,SANDRIDGE EXPLORATION & PRODUCTION LLC,2014-11-23,2020-03-29,2014-12-08,27306,190,36.85391,-98.28993,OWRA,NOT IN GRANITE
3500322737,DIAMONDBACK SWD 2710,2-5,20357,SANDRIDGE EXPLORATION & PRODUCTION LLC,2014-11-23,2020-03-29,2014-12-09,22066,191,36.85391,-98.28993,OWRA,NOT IN GRANITE
3500322737,DIAMONDBACK SWD 2710,2-5,20357,SANDRIDGE EXPLORATION & PRODUCTION LLC,2014-11-23,2020-03-29,2014-12-10,27897,190,36.85391,-98.28993,OWRA,NOT IN GRANITE
3500322737,DIAMONDBACK SWD 2710,2-5,20357,SANDRIDGE EXPLORATION & PRODUCTION LLC,2014-11-23,2020-03-29,2014-12-11,25892,195,36.85391,-98.28993,OWRA,NOT IN GRANITE
3500322737,DIAMONDBACK SWD 2710,2-5,20357,SANDRIDGE EXPLORATION & PRODUCTION LLC,2014-11-23,2020-03-29,2014-12-12,16623,195,36.85391,-98.28993,OWRA,NOT IN GRANITE
3500322737,DIAMONDBACK SWD 2710,2-5,20357,SANDRIDGE EXPLORATION & PRODUCTION LLC,2014-11-23,2020-03-29,2014-12-13,23480,195,36.85391,-98.28993,OWRA,NOT IN GRANITE
3500322737,DIAMONDBACK SWD 2710,2-5,20357,SANDRIDGE EXPLORATION & PRODUCTION LLC,2014-11-23,2020-03-29,2014-12-14,23661,134,36.85391,-98.28993,OWRA,NOT IN GRANITE
3500322737,DIAMONDBACK SWD 2710,2-5,20357,SANDRIDGE EXPLORATION & PRODUCTION LLC,2014-11-23,2020-03-29,2014-12-15,25223,115,36.85391,-98.28993,OWRA,NOT IN GRANITE
3500322737,DIAMONDBACK SWD 2710,2-5,20357,SANDRIDGE EXPLORATION & PRODUCTION LLC,2014-11-23,2020-03-29,2014-12-16,23485,240,36.85391,-98.28993,OWRA,NOT IN GRANITE
3500322737,DIAMONDBACK SWD 2710,2-5,20357,SANDRIDGE EXPLORATION & PRODUCTION LLC,2014-11-23,2020-03-29,2014-12-17,23460,194,36.85391,-98.28993,OWRA,NOT IN GRANITE
3500322737,DIAMONDBACK SWD 2710,2-5,20357,SANDRIDGE EXPLORATION & PRODUCTION LLC,2014-11-23,2020-03-29,2014-12-18,25178,195,36.85391,-98.28993,OWRA,NOT IN GRANITE
3500322737,DIAMONDBACK SWD 2710,2-5,20357,SANDRIDGE EXPLORATION & PRODUCTION LLC,2014-11-23,2020-03-29,2014-12-19,23949,240,36.85391,-98.28993,OWRA,NOT IN GRANITE
3500322737,DIAMONDBACK SWD 2710,2-5,20357,SANDRIDGE EXPLORATION & PRODUCTION LLC,2014-11-23,2020-03-29,2014-12-20,23986,152,36.85391,-98.28993,OWRA,NOT IN GRANITE
3500322737,DIAMONDBACK SWD 2710,2-5,20357,SANDRIDGE EXPLORATION & PRODUCTION LLC,2014-11-23,2020-03-29,2014-12-21,25424,240,36.85391,-98.28993,OWRA,NOT IN GRANITE
3500322737,DIAMONDBACK SWD 2710,2-5,20357,SANDRIDGE EXPLORATION & PRODUCTION LLC,2014-11-23,2020-03-29,2014-12-22,24023,157,36.85391,-98.28993,OWRA,NOT IN GRANITE
3500322737,DIAMONDBACK SWD 2710,2-5,20357,SANDRIDGE EXPLORATION & PRODUCTION LLC,2014-11-23,2020-03-29,2014-12-23,25801,290,36.85391,-98.28993,OWRA,NOT IN GRANITE
3500322737,DIAMONDBACK SWD 2710,2-5,20357,SANDRIDGE EXPLORATION & PRODUCTION LLC,2014-11-23,2020-03-29,2014-12-24,25539,291,36.85391,-98.28993,OWRA,NOT IN GRANITE
3500322737,DIAMONDBACK SWD 2710,2-5,20357,SANDRIDGE EXPLORATION & PRODUCTION LLC,2014-11-23,2020-03-29,2014-12-25,31733,265,36.85391,-98.28993,OWRA,NOT IN GRANITE
3500322737,DIAMONDBACK SWD 2710,2-5,20357,SANDRIDGE EXPLORATION & PRODUCTION LLC,2014-11-23,2020-03-29,2014-12-26,15542,60,36.85391,-98.28993,OWRA,NOT IN GRANITE
3500322737,DIAMONDBACK SWD 2710,2-5,20357,SANDRIDGE EXPLORATION & PRODUCTION LLC,2014-11-23,2020-03-29,2014-12-27,23429,65,36.85391,-98.28993,OWRA,NOT IN GRANITE
3500322737,DIAMONDBACK SWD 2710,2-5,20357,SANDRIDGE EXPLORATION & PRODUCTION LLC,2014-11-23,2020-03-29,2014-12-28,23460,150,36.85391,-98.28993,OWRA,NOT IN GRANITE
3500322737,DIAMONDBACK SWD 2710,2-5,20357,SANDRIDGE EXPLORATION & PRODUCTION LLC,2014-11-23,2020-03-29,2014-12-30,24165,290,36.85391,-98.28993,OWRA,NOT IN GRANITE
3500322737,DIAMONDBACK SWD 2710,2-5,20357,SANDRIDGE EXPLORATION & PRODUCTION LLC,2014-11-23,2020-03-29,2014-12-31,23961,160,36.85391,-98.28993,OWRA,NOT IN GRANITE
3500322806,PHIN SWD 2811,2-11,20357,SANDRIDGE EXPLORATION & PRODUCTION LLC,2014-11-23,2020-03-29,2014-11-28,15956,390,36.914104,-98.35306,OWRA,PLUGGED BACK
3500322806,PHIN SWD 2811,2-11,20357,SANDRIDGE EXPLORATION & PRODUCTION LLC,2014-11-23,2020-03-29,2014-11-29,2271,355,36.914104,-98.35306,OWRA,PLUGGED BACK
3500322806,PHIN SWD 2811,2-11,20357,SANDRIDGE EXPLORATION & PRODUCTION LLC,2014-11-23,2020-03-29,2014-11-30,11133,352,36.914104,-98.35306,OWRA,PLUGGED BACK
3500322806,PHIN SWD 2811,2-11,20357,SANDRIDGE EXPLORATION & PRODUCTION LLC,2014-11-23,2020-03-29,2014-12-05,19359,210,36.914104,-98.35306,OWRA,PLUGGED BACK
3500322806,PHIN SWD 2811,2-11,20357,SANDRIDGE EXPLORATION & PRODUCTION LLC,2014-11-23,2020-03-29,2014-12-06,14944,327,36.914104,-98.35306,OWRA,PLUGGED BACK
3500322806,PHIN SWD 2811,2-11,20357,SANDRIDGE EXPLORATION & PRODUCTION LLC,2014-11-23,2020-03-29,2014-12-07,16394,327,36.914104,-98.35306,OWRA,PLUGGED BACK
3500322806,PHIN SWD 2811,2-11,20357,SANDRIDGE EXPLORATION & PRODUCTION LLC,2014-11-23,2020-03-29,2014-12-08,20192,335,36.914104,-98.35306,OWRA,PLUGGED BACK
3500322806,PHIN SWD 2811,2-11,20357,SANDRIDGE EXPLORATION & PRODUCTION LLC,2014-11-23,2020-03-29,2014-12-09,14286,340,36.914104,-98.35306,OWRA,PLUGGED BACK
3500322806,PHIN SWD 2811,2-11,20357,SANDRIDGE EXPLORATION & PRODUCTION LLC,2014-11-23,2020-03-29,2014-12-10,20119,320,36.914104,-98.35306,OWRA,PLUGGED BACK
3500322806,PHIN SWD 2811,2-11,20357,SANDRIDGE EXPLORATION & PRODUCTION LLC,2014-11-23,2020-03-29,2014-12-11,13972,324,36.914104,-98.35306,OWRA,PLUGGED BACK
3500322806,PHIN SWD 2811,2-11,20357,SANDRIDGE EXPLORATION & PRODUCTION LLC,2014-11-23,2020-03-29,2014-12-12,16762,235,36.914104,-98.35306,OWRA,PLUGGED BACK
3500322806,PHIN SWD 2811,2-11,20357,SANDRIDGE EXPLORATION & PRODUCTION LLC,2014-11-23,2020-03-29,2014-12-13,14106,350,36.914104,-98.35306,OWRA,PLUGGED BACK
3500322806,PHIN SWD 2811,2-11,20357,SANDRIDGE EXPLORATION & PRODUCTION LLC,2014-11-23,2020-03-29,2014-12-14,19590,346,36.914104,-98.35306,OWRA,PLUGGED BACK
3500322806,PHIN SWD 2811,2-11,20357,SANDRIDGE EXPLORATION & PRODUCTION LLC,2014-11-23,2020-03-29,2014-12-15,12671,339,36.914104,-98.35306,OWRA,PLUGGED BACK
3500322806,PHIN SWD 2811,2-11,20357,SANDRIDGE EXPLORATION & PRODUCTION LLC,2014-11-23,2020-03-29,2014-12-16,16206,145,36.914104,-98.35306,OWRA,PLUGGED BACK
3500322806,PHIN SWD 2811,2-11,20357,SANDRIDGE EXPLORATION & PRODUCTION LLC,2014-11-23,2020-03-29,2014-12-17,18370,325,36.914104,-98.35306,OWRA,PLUGGED BACK
3500322806,PHIN SWD 2811,2-11,20357,SANDRIDGE EXPLORATION & PRODUCTION LLC,2014-11-23,2020-03-29,2014-12-18,21805,55,36.914104,-98.35306,OWRA,PLUGGED BACK
3500322806,PHIN SWD 2811,2-11,20357,SANDRIDGE EXPLORATION & PRODUCTION LLC,2014-11-23,2020-03-29,2014-12-19,19247,341,36.914104,-98.35306,OWRA,PLUGGED BACK
3500322806,PHIN SWD 2811,2-11,20357,SANDRIDGE EXPLORATION & PRODUCTION LLC,2014-11-23,2020-03-29,2014-12-20,18648,210,36.914104,-98.35306,OWRA,PLUGGED BACK
3500322806,PHIN SWD 2811,2-11,20357,SANDRIDGE EXPLORATION & PRODUCTION LLC,2014-11-23,2020-03-29,2014-12-21,19329,343,36.914104,-98.35306,OWRA,PLUGGED BACK
3500322806,PHIN SWD 2811,2-11,20357,SANDRIDGE EXPLORATION & PRODUCTION LLC,2014-11-23,2020-03-29,2014-12-22,14329,347,36.914104,-98.35306,OWRA,PLUGGED BACK
3500322806,PHIN SWD 2811,2-11,20357,SANDRIDGE EXPLORATION & PRODUCTION LLC,2014-11-23,2020-03-29,2014-12-23,22472,348,36.914104,-98.35306,OWRA,PLUGGED BACK
3500322806,PHIN SWD 2811,2-11,20357,SANDRIDGE EXPLORATION & PRODUCTION LLC,2014-11-23,2020-03-29,2014-12-24,16872,345,36.914104,-98.35306,OWRA,PLUGGED BACK
3500322806,PHIN SWD 2811,2-11,20357,SANDRIDGE EXPLORATION & PRODUCTION LLC,2014-11-23,2020-03-29,2014-12-25,17766,344,36.914104,-98.35306,OWRA,PLUGGED BACK
3500322806,PHIN SWD 2811,2-11,20357,SANDRIDGE EXPLORATION & PRODUCTION LLC,2014-11-23,2020-03-29,2014-12-26,20551,50,36.914104,-98.35306,OWRA,PLUGGED BACK
3500322806,PHIN SWD 2811,2-11,20357,SANDRIDGE EXPLORATION & PRODUCTION LLC,2014-11-23,2020-03-29,2014-12-27,18626,348,36.914104,-98.35306,OWRA,PLUGGED BACK
3500322806,PHIN SWD 2811,2-11,20357,SANDRIDGE EXPLORATION & PRODUCTION LLC,2014-11-23,2020-03-29,2014-12-28,18891,345,36.914104,-98.35306,OWRA,PLUGGED BACK
3500322806,PHIN SWD 2811,2-11,20357,SANDRIDGE EXPLORATION & PRODUCTION LLC,2014-11-23,2020-03-29,2014-12-29,18294,111,36.914104,-98.35306,OWRA,PLUGGED BACK
3500322806,PHIN SWD 2811,2-11,20357,SANDRIDGE EXPLORATION & PRODUCTION LLC,2014-11-23,2020-03-29,2014-12-30,22842,346,36.914104,-98.35306,OWRA,PLUGGED BACK
3500322806,PHIN SWD 2811,2-11,20357,SANDRIDGE EXPLORATION & PRODUCTION LLC,2014-11-23,2020-03-29,2014-12-31,18262,193,36.914104,-98.35306,OWRA,PLUGGED BACK
3500322908,LIDIA SWD 2710,1-7,20357,SANDRIDGE EXPLORATION & PRODUCTION LLC,2014-11-23,2019-12-22,2014-11-28,24433,322,36.83986,-98.30804,OWRA,TM_EXP_PA_ND
3500322908,LIDIA SWD 2710,1-7,20357,SANDRIDGE EXPLORATION & PRODUCTION LLC,2014-11-23,2019-12-22,2014-11-29,23531,195,36.83986,-98.30804,OWRA,TM_EXP_PA_ND
3500322908,LIDIA SWD 2710,1-7,20357,SANDRIDGE EXPLORATION & PRODUCTION LLC,2014-11-23,2019-12-22,2014-11-30,25717,182,36.83986,-98.30804,OWRA,TM_EXP_PA_ND
3500322908,LIDIA SWD 2710,1-7,20357,SANDRIDGE EXPLORATION & PRODUCTION LLC,2014-11-23,2019-12-22,2014-12-01,25393,195,36.83986,-98.30804,OWRA,TM_EXP_PA_ND
3500322908,LIDIA SWD 2710,1-7,20357,SANDRIDGE EXPLORATION & PRODUCTION LLC,2014-11-23,2019-12-22,2014-12-02,22100,180,36.83986,-98.30804,OWRA,TM_EXP_PA_ND
3500322908,LIDIA SWD 2710,1-7,20357,SANDRIDGE EXPLORATION & PRODUCTION LLC,2014-11-23,2019-12-22,2014-12-03,28859,80,36.83986,-98.30804,OWRA,TM_EXP_PA_ND
3500322908,LIDIA SWD 2710,1-7,20357,SANDRIDGE EXPLORATION & PRODUCTION LLC,2014-11-23,2019-12-22,2014-12-04,26924,90,36.83986,-98.30804,OWRA,TM_EXP_PA_ND
3500322908,LIDIA SWD 2710,1-7,20357,SANDRIDGE EXPLORATION & PRODUCTION LLC,2014-11-23,2019-12-22,2014-12-05,29287,132,36.83986,-98.30804,OWRA,TM_EXP_PA_ND
3500322908,LIDIA SWD 2710,1-7,20357,SANDRIDGE EXPLORATION & PRODUCTION LLC,2014-11-23,2019-12-22,2014-12-07,22720,252,36.83986,-98.30804,OWRA,TM_EXP_PA_ND
3500322908,LIDIA SWD 2710,1-7,20357,SANDRIDGE EXPLORATION & PRODUCTION LLC,2014-11-23,2019-12-22,2014-12-08,27902,222,36.83986,-98.30804,OWRA,TM_EXP_PA_ND
3500322908,LIDIA SWD 2710,1-7,20357,SANDRIDGE EXPLORATION & PRODUCTION LLC,2014-11-23,2019-12-22,2014-12-09,30169,241,36.83986,-98.30804,OWRA,TM_EXP_PA_ND
3500322908,LIDIA SWD 2710,1-7,20357,SANDRIDGE EXPLORATION & PRODUCTION LLC,2014-11-23,2019-12-22,2014-12-10,21335,240,36.83986,-98.30804,OWRA,TM_EXP_PA_ND
3500322908,LIDIA SWD 2710,1-7,20357,SANDRIDGE EXPLORATION & PRODUCTION LLC,2014-11-23,2019-12-22,2014-12-11,39806,384,36.83986,-98.30804,OWRA,TM_EXP_PA_ND
3500322908,LIDIA SWD 2710,1-7,20357,SANDRIDGE EXPLORATION & PRODUCTION LLC,2014-11-23,2019-12-22,2014-12-12,18457,271,36.83986,-98.30804,OWRA,TM_EXP_PA_ND
3500322908,LIDIA SWD 2710,1-7,20357,SANDRIDGE EXPLORATION & PRODUCTION LLC,2014-11-23,2019-12-22,2014-12-13,27005,275,36.83986,-98.30804,OWRA,TM_EXP_PA_ND
3500322908,LIDIA SWD 2710,1-7,20357,SANDRIDGE EXPLORATION & PRODUCTION LLC,2014-11-23,2019-12-22,2014-12-14,27207,279,36.83986,-98.30804,OWRA,TM_EXP_PA_ND
3500322908,LIDIA SWD 2710,1-7,20357,SANDRIDGE EXPLORATION & PRODUCTION LLC,2014-11-23,2019-12-22,2014-12-15,27999,261,36.83986,-98.30804,OWRA,TM_EXP_PA_ND
3500322908,LIDIA SWD 2710,1-7,20357,SANDRIDGE EXPLORATION & PRODUCTION LLC,2014-11-23,2019-12-22,2014-12-16,26519,284,36.83986,-98.30804,OWRA,TM_EXP_PA_ND
3500322908,LIDIA SWD 2710,1-7,20357,SANDRIDGE EXPLORATION & PRODUCTION LLC,2014-11-23,2019-12-22,2014-12-17,26043,291,36.83986,-98.30804,OWRA,TM_EXP_PA_ND
3500322908,LIDIA SWD 2710,1-7,20357,SANDRIDGE EXPLORATION & PRODUCTION LLC,2014-11-23,2019-12-22,2014-12-18,26560,290,36.83986,-98.30804,OWRA,TM_EXP_PA_ND
3500322908,LIDIA SWD 2710,1-7,20357,SANDRIDGE EXPLORATION & PRODUCTION LLC,2014-11-23,2019-12-22,2014-12-19,25376,285,36.83986,-98.30804,OWRA,TM_EXP_PA_ND
3500322908,LIDIA SWD 2710,1-7,20357,SANDRIDGE EXPLORATION & PRODUCTION LLC,2014-11-23,2019-12-22,2014-12-20,27329,286,36.83986,-98.30804,OWRA,TM_EXP_PA_ND
3500322908,LIDIA SWD 2710,1-7,20357,SANDRIDGE EXPLORATION & PRODUCTION LLC,2014-11-23,2019-12-22,2014-12-21,24535,282,36.83986,-98.30804,OWRA,TM_EXP_PA_ND
